id,kurs_tamamlama_durumu,kursa_katilim_gun_sayisi,CP_c12,CP_c13
67407045,Yes,88.0,,
64329022,Yes,28.0,,
65240008,,,,
65358167,Yes,61.0,,
64353039,Yes,33.0,,
67460021,,,,
68449005,,,,
65497014,,,,
64336012,,,,
64264026,Yes,68.0,,
65179003,,,,
68357029,No,,,
64248021,Yes,32.0,,
65358111,Yes,61.0,,
64244026,Yes,79.0,,
65240116,Yes,27.0,,
65358078,,,,
67573012,,,,
67799003,,,,
67786008,,,,
64174027,No,,,
68386036,No,1.0,,
67786032,Yes,33.0,,
64281028,Yes,80.0,,
68441002,,,,
61177038,Yes,21.0,,
64264027,Yes,74.0,,
68097056,Yes,60.0,,
67843006,,,,
64431051,Yes,26.0,,
65882037,Yes,23.0,,
60409048,Yes,59.0,,
65043043,Yes,34.0,,
67700020,,,,
65358172,Yes,60.0,,
65358037,,,,
65496017,Yes,60.0,,
67786030,Yes,38.0,,
64353001,,,,
66542021,Yes,20.0,,
64263020,,,,
68304100,Yes,53.0,,
63066033,No,13.0,,
65481028,Yes,59.0,,
60984009,,,,
64067032,Yes,32.0,,
67799032,Yes,7.0,,
59026029,No,,,
65883022,Yes,29.0,,
64283018,,,,
66922069,Yes,20.0,,
65481001,,,,
64282035,Yes,34.0,,
68304064,Yes,53.0,,
68301018,,,,
63066047,Yes,59.0,,
65294019,,,,
64392020,No,,,
59026004,,,,
64347022,No,,,
64282020,,,,
65686025,Yes,74.0,,
65988043,Yes,53.0,,
64264036,No,,,
65753016,,,,
66922021,,,,
67032015,,,,
64068034,Yes,32.0,,
64344036,Yes,27.0,,
60929025,No,,,
65984078,Yes,93.0,,
64295018,,,,
65984089,Yes,93.0,,
67407019,,,,
60983003,,,,
67032066,No,,,
61177022,Yes,24.0,,
68449034,Yes,28.0,,
67573017,,,,
65986015,,,,
67032024,,,,
64298046,Yes,96.0,,
64330038,Yes,28.0,,
64357033,,,,
66922023,,,,
65481017,Yes,55.0,,
65496006,,,,
65434034,Yes,100.0,,
65293023,Yes,30.0,,
66086023,,,,
64353007,,,,
68304034,,,,
64260020,,,,
67034078,Yes,58.0,,
67288022,Yes,24.0,,
60983029,Yes,59.0,,
64067039,Yes,32.0,,
64336027,Yes,31.0,,
67579006,,,,
65988036,Yes,53.0,,
64344020,,,,
67573043,No,,,
64174014,Yes,54.0,,
67843015,,,,
64284024,Yes,26.0,,
67700011,,,,
67786007,,,,
65986006,,,,
64281037,Yes,78.0,,
65240070,Yes,26.0,,
65749015,,,,
67786037,Yes,38.0,,
65497012,,,,
65358171,Yes,61.0,,
65749031,Yes,122.0,,
64373035,Yes,45.0,,
65984104,Yes,93.0,,
67577020,,,,
65988027,Yes,53.0,,
67573008,,,,
67683015,,,,
65984105,Yes,93.0,,
65293038,No,28.0,,
65240120,Yes,27.0,,
61177032,Yes,25.0,,
67683029,Yes,31.0,,
64248012,,,,
64353027,Yes,31.0,,
67803003,,,,
65987013,,,,
67786018,,,,
67842015,,,,
64295023,,,,
60929024,Yes,58.0,,
67289024,,,,
64356016,,,,
64364017,No,,,
64353034,Yes,31.0,,
65687010,,,,
64337037,Yes,29.0,,
64209039,Yes,90.0,,
64273013,,,,
64373011,,,,
65434013,,,,
64186009,,,,
67842046,Yes,54.0,,
64300021,No,,,
67799042,No,3.0,,
64357053,No,,,
67845013,,,,
65882010,,,,
64338013,,,,
66303020,Yes,29.0,,
64373039,Yes,42.0,,
64343015,,,,
60929019,Yes,58.0,,
68304016,,,,
67407004,,,,
65294014,,,,
67845033,Yes,57.0,,
68158071,Yes,50.0,,
67700048,Yes,48.0,,
68301011,,,,
64392013,,,,
64344037,,,,
66542040,Yes,19.0,,
68232040,Yes,73.0,,
64284012,,,,
68232029,Yes,71.0,,
64281018,,,,
65240003,,,,
65358057,,,,
68301019,,,,
65493012,,,,
59026037,No,46.0,,
64067021,,,,
67703007,,,,
67803026,Yes,80.0,,
68402047,Yes,50.0,,
68405029,No,36.0,,
68357033,Yes,53.0,,
64431032,No,,,
67289062,Yes,60.0,,
68097045,Yes,60.0,,
60983012,,,,
62617010,,,,
64283030,Yes,34.0,,
64330001,,,,
67700046,Yes,46.0,,
64067007,,,,
66922031,,,,
65358090,,,,
63066048,Yes,59.0,,
64373026,Yes,45.0,,
68158016,,,,
60984015,Yes,,,
67032021,,,,
68158024,,,,
66451034,Yes,99.0,,
66809033,Yes,76.0,,
67842010,,,,
64356010,,,,
66837006,,,,
65984038,,,,
64358030,No,,,
67803008,,,,
65211033,Yes,25.0,,
66922050,Yes,20.0,,
66837006,,,,
67034042,Yes,60.0,,
68449021,,,,
64247032,Yes,81.0,,
65883033,Yes,30.0,,
64262005,,,,
65459012,,,,
68119014,,,,
67460033,Yes,80.0,,
64356008,,,,
61177020,,,,
67577030,Yes,79.0,,
64373018,,,,
65042014,,,,
65473003,,,,
64174010,,,,
68097046,Yes,60.0,,
65883030,Yes,30.0,,
68232045,Yes,73.0,,
67786021,,,,
63066039,Yes,59.0,,
64209006,,,,
64345007,,,,
68402043,No,3.0,,
66922024,,,,
64260034,Yes,53.0,,
65476047,Yes,85.0,,
64284018,Yes,25.0,,
65481006,,,,
65042045,Yes,60.0,,
64343032,Yes,32.0,,
65481027,Yes,60.0,,
67683007,,,,
61177025,Yes,25.0,,
65988004,,,,
68444012,,,,
65459019,No,37.0,,
68158054,No,,,
67843010,,,,
66837006,,,,
64236019,Yes,109.0,,
67032013,,,,
66809043,Yes,75.0,,
68304089,Yes,53.0,,
68302036,Yes,33.0,,
64431046,No,,,
64264002,,,,
67460032,No,15.0,,
64262021,,,,
60409045,Yes,58.0,,
61177002,,,,
66922019,,,,
64281027,No,22.0,,
64358023,Yes,91.0,,
65434008,,,,
68097078,No,,,
68357046,Yes,53.0,,
66086030,No,53.0,,
67460012,,,,
65436028,No,1.0,,
67700040,Yes,48.0,,
66809024,,,,
65358128,Yes,61.0,,
67460007,,,,
64357010,,,,
67032012,,,,
67803006,,,,
65474017,Yes,56.0,,
68402046,Yes,49.0,,
67843035,Yes,,,
64336003,,,,
66837006,,,,
66382047,Yes,93.0,,
64345014,Yes,35.0,,
64273014,,,,
66451017,,,,
64431022,,,,
67842040,Yes,52.0,,
68402040,Yes,49.0,,
67842014,,,,
67032070,Yes,50.0,,
64281001,,,,
64361026,,,,
64247024,Yes,74.0,,
64330005,,,,
68301034,Yes,53.0,,
64353005,,,,
68302042,No,,,
64283038,No,,,
68097001,,,,
60984012,,,,
64373020,,,,
68158046,Yes,50.0,,
66891050,Yes,94.0,,
68449026,Yes,28.0,,
65473001,,,,
68158021,,,,
64244002,,,,
68402013,,,,
65473014,,,,
67289020,,,,
60929010,,,,
64338009,,,,
67289031,,,,
64431059,Yes,27.0,,
67407017,,,,
67289033,,,,
64358010,,,,
64282040,Yes,33.0,,
64296033,Yes,56.0,,
64344021,,,,
67034002,,,,
65986013,,,,
66891005,,,,
61177010,,,,
65687015,,,,
65986031,Yes,53.0,,
65984035,,,,
64174008,Yes,56.0,,
67786038,Yes,37.0,,
68302024,,,,
64357069,Yes,35.0,,
66086046,Yes,112.0,,
65984048,,,,
65179011,,,,
64346013,,,,
68097034,,,,
64067020,,,,
61177035,Yes,25.0,,
65480027,No,28.0,,
64284021,Yes,25.0,,
64357084,Yes,35.0,,
67032077,Yes,48.0,,
67289047,Yes,60.0,,
64244011,Yes,67.0,,
65481016,Yes,60.0,,
64186025,,,,
68301024,Yes,53.0,,
61177003,,,,
64338023,Yes,32.0,,
64431017,,,,
64373007,,,,
66303011,,,,
66891022,,,,
65987025,Yes,53.0,,
65240005,,,,
65358052,,,,
64330039,Yes,25.0,,
68304044,,,,
65883005,,,,
67288039,Yes,24.0,,
64329034,Yes,31.0,,
64358016,,,,
65211024,Yes,25.0,,
65358029,,,,
65358054,,,,
65988031,Yes,53.0,,
65240097,Yes,27.0,,
64300020,,,,
67703030,No,38.0,,
65358139,Yes,61.0,,
68357027,Yes,53.0,,
66809006,,,,
64281030,No,,,
63066018,,,,
65753044,Yes,66.0,,
65984063,Yes,93.0,,
68441041,No,27.0,,
68233011,,,,
67799029,No,6.0,,
66303009,,,,
68444021,,,,
66837006,,,,
64263038,Yes,53.0,,
66837006,,,,
64295037,Yes,59.0,,
67683033,Yes,27.0,,
62617005,,,,
65459029,Yes,52.0,,
67803002,,,,
68304023,,,,
67573029,No,,,
65883024,Yes,29.0,,
64260023,,,,
60929023,No,19.0,,
65461012,,,,
66542023,Yes,20.0,,
60409010,,,,
65358197,Yes,61.0,,
68357004,,,,
67703026,No,38.0,,
64337008,,,,
64347005,,,,
65293021,Yes,28.0,,
65474009,,,,
64244037,No,,,
67032011,,,,
67805016,Yes,21.0,,
65293039,Yes,30.0,,
64300031,Yes,97.0,,
60409016,,,,
64281040,Yes,78.0,,
66382043,Yes,83.0,,
65293027,Yes,29.0,,
60983002,,,,
64068006,,,,
64209001,,,,
64357017,,,,
65294029,Yes,33.0,,
64431018,,,,
68449023,,,,
64273017,Yes,33.0,,
68444046,Yes,37.0,,
64431016,,,,
67579012,,,,
65986005,,,,
67289014,,,,
66837043,Yes,80.0,,
66303022,Yes,30.0,,
64297001,,,,
64337031,Yes,28.0,,
60983020,Yes,55.0,,
65753030,Yes,65.0,,
66837015,,,,
60409007,,,,
65749011,,,,
64244034,No,,,
64281022,Yes,80.0,,
65042010,,,,
65481011,,,,
64295035,Yes,58.0,,
68441014,,,,
65686005,,,,
66922074,Yes,19.0,,
64336035,No,,,
68232037,No,,,
67034056,Yes,57.0,,
66837032,Yes,80.0,,
65043041,Yes,26.0,,
65883009,,,,
64281009,,,,
65687022,Yes,75.0,,
62617016,Yes,30.0,,
65358017,,,,
68386025,,,,
65984026,,,,
59026008,,,,
65043017,,,,
68304095,No,,,
65987027,No,47.0,,
67803048,Yes,85.0,,
68302061,Yes,33.0,,
67573024,,,,
66891043,Yes,92.0,,
64284016,Yes,26.0,,
65686036,Yes,73.0,,
64186023,,,,
65984087,Yes,93.0,,
68304049,,,,
65240102,Yes,26.0,,
67799002,,,,
67032010,,,,
67577013,,,,
65294003,,,,
64068025,,,,
67407003,,,,
65687011,,,,
65358163,Yes,56.0,,
64343031,Yes,31.0,,
64283032,Yes,33.0,,
64338022,Yes,32.0,,
68405008,,,,
64372007,,,,
65043042,Yes,36.0,,
65988033,Yes,53.0,,
67799001,,,,
65211021,Yes,25.0,,
64354024,No,16.0,,
66542013,,,,
64248033,Yes,32.0,,
64273021,Yes,33.0,,
68158010,,,,
67786015,,,,
64186001,,,,
65749027,No,31.0,,
66303028,Yes,29.0,,
64281014,,,,
65988034,Yes,52.0,,
67573001,,,,
65436005,,,,
67032040,,,,
64343008,,,,
67407020,,,,
64431019,,,,
67799011,,,,
67034064,Yes,56.0,,
67843017,,,,
64282021,No,1.0,,
64357037,,,,
65473009,,,,
65493025,,,,
65240100,Yes,25.0,,
66891024,,,,
65496028,Yes,60.0,,
67289069,Yes,60.0,,
67032057,Yes,49.0,,
66837006,,,,
64260008,,,,
64186038,No,27.0,,
68301037,Yes,53.0,,
64329017,,,,
68444026,Yes,33.0,,
66891013,,,,
64209037,Yes,95.0,,
65434035,Yes,100.0,,
68233004,,,,
68302028,,,,
67407042,Yes,88.0,,
66809008,,,,
65358181,Yes,61.0,,
68158052,Yes,49.0,,
60409042,Yes,58.0,,
65882029,Yes,23.0,,
59026032,No,,,
64344024,No,,,
67845034,Yes,57.0,,
65358151,Yes,61.0,,
66837006,,,,
65984029,,,,
64262033,No,,,
68097018,,,,
68096018,,,,
66837006,,,,
67032080,Yes,50.0,,
68405014,,,,
65988006,,,,
66891037,Yes,93.0,,
67032025,,,,
68158015,,,,
67289041,Yes,60.0,,
67842020,,,,
64354009,,,,
65984113,No,,,
67573040,No,,,
65986009,,,,
64297029,Yes,44.0,,
67289046,Yes,60.0,,
64337001,,,,
65984014,,,,
67288025,Yes,24.0,,
64330040,Yes,28.0,,
65987023,Yes,53.0,,
65240027,,,,
65686031,Yes,75.0,,
68405002,,,,
68357038,Yes,53.0,,
64068011,,,,
64273008,,,,
66451045,No,,,
66837031,Yes,80.0,,
64343018,,,,
68232013,,,,
68301033,Yes,53.0,,
68357018,,,,
65240034,,,,
65687003,,,,
60983024,Yes,59.0,,
67842043,Yes,54.0,,
64337030,No,,,
68097007,,,,
65984031,,,,
64295046,Yes,60.0,,
65358132,Yes,61.0,,
66922040,,,,
67032044,Yes,50.0,,
65473002,,,,
65986032,Yes,53.0,,
65986033,Yes,53.0,,
67573027,No,8.0,,
64282009,,,,
65988009,,,,
59026026,Yes,72.0,,
65294018,,,,
60409049,No,,,
66837003,,,,
65042002,,,,
64338025,Yes,35.0,,
68402019,,,,
68304028,,,,
64067031,Yes,32.0,,
65984103,Yes,93.0,,
65358085,,,,
66837006,,,,
68158061,No,,,
64282006,,,,
64283023,Yes,33.0,,
67786035,Yes,35.0,,
64209025,,,,
67786014,,,,
64281030,No,,,
65984054,,,,
68402023,,,,
60929003,,,,
65984042,,,,
65042008,,,,
65480014,,,,
66451002,,,,
64296041,No,34.0,,
64283019,,,,
65749033,No,1.0,,
64297028,Yes,48.0,,
64358028,No,,,
64067019,,,,
67289060,Yes,60.0,,
65753033,Yes,65.0,,
64247019,,,,
67700013,,,,
64247023,Yes,80.0,,
67700009,,,,
65358001,,,,
68232019,,,,
64263033,Yes,53.0,,
68444008,,,,
67577011,,,,
68097009,,,,
65358038,,,,
68097055,No,,,
65240016,,,,
68386039,Yes,34.0,,
64337035,Yes,30.0,,
60409029,No,2.0,,
66837006,,,,
67577002,,,,
66837006,,,,
66837006,,,,
65293026,Yes,30.0,,
65240052,,,,
64295043,Yes,60.0,,
64336030,Yes,31.0,,
66451009,,,,
68302056,No,,,
67683028,Yes,31.0,,
67034040,,,,
65358133,No,,,
68304025,,,,
64356024,Yes,29.0,,
66837006,,,,
64353033,Yes,33.0,,
68097042,Yes,58.0,,
64336014,,,,
65480023,No,44.0,,
65358180,Yes,61.0,,
67577050,Yes,79.0,,
65358161,Yes,61.0,,
65461001,,,,
64431011,,,,
65240091,Yes,27.0,,
64346009,,,,
65481010,,,,
65461025,Yes,15.0,,
65434016,,,,
68386013,,,,
68301009,,,,
64354040,Yes,30.0,,
64338003,,,,
64282022,No,,,
68233012,Yes,71.0,,
64357072,No,,,
64295012,,,,
65988016,,,,
65042038,No,,,
65240065,Yes,27.0,,
65043003,,,,
68302003,,,,
64357008,,,,
65358049,,,,
65434002,,,,
66837018,,,,
64236007,No,36.0,,
64296043,Yes,56.0,,
66542009,,,,
59026010,,,,
67579022,,,,
64186028,Yes,57.0,,
64344034,No,,,
67032033,,,,
68158078,Yes,50.0,,
60983001,,,,
67407047,Yes,85.0,,
65240007,,,,
66837009,,,,
68119009,,,,
67826002,,,,
65473029,No,10.0,,
66922061,Yes,20.0,,
67032048,Yes,50.0,,
65240072,Yes,27.0,,
65459011,,,,
67460019,,,,
65358112,Yes,61.0,,
66542036,Yes,19.0,,
64263011,,,,
64262013,,,,
64244008,Yes,67.0,,
64329027,Yes,31.0,,
67799038,No,1.0,,
65293008,,,,
68357026,Yes,53.0,,
65987018,,,,
68402035,Yes,50.0,,
64361003,,,,
64186043,No,,,
67407006,,,,
64248026,No,,,
65984044,,,,
64262032,Yes,58.0,,
66086032,Yes,106.0,,
64262038,Yes,58.0,,
65984074,Yes,93.0,,
66922010,,,,
64358007,,,,
64431025,,,,
64354017,,,,
65476008,,,,
68441031,No,,,
65984009,,,,
68444036,Yes,36.0,,
64329001,,,,
64281030,No,,,
64364022,No,,,
65240030,,,,
64186014,,,,
67034062,Yes,57.0,,
67288011,,,,
65988024,Yes,53.0,,
66303007,,,,
64281020,,,,
68357036,Yes,53.0,,
64263001,,,,
64357099,Yes,35.0,,
65358104,No,,,
66086029,No,26.0,,
68386001,,,,
61177018,,,,
65984010,,,,
68402044,Yes,49.0,,
59026019,,,,
64357001,,,,
68441046,Yes,90.0,,
65042047,Yes,64.0,,
64174006,,,,
68097057,No,,,
64357047,,,,
64295049,Yes,60.0,,
65686009,,,,
67700025,,,,
66086040,Yes,50.0,,
68301038,Yes,53.0,,
64337016,,,,
68357024,,,,
65882012,,,,
67034057,Yes,59.0,,
68232036,Yes,71.0,,
65043014,,,,
64174036,No,,,
64244030,No,,,
68302033,,,,
64295030,Yes,58.0,,
64337024,,,,
64330017,,,,
65043019,,,,
64297017,,,,
65358097,,,,
65984028,,,,
64338031,Yes,35.0,,
64356027,Yes,29.0,,
68302062,Yes,33.0,,
65686014,,,,
64295019,,,,
64356032,No,5.0,,
64354015,,,,
65240096,Yes,27.0,,
64344018,,,,
65986023,Yes,53.0,,
68097028,,,,
67700043,Yes,47.0,,
64067045,Yes,32.0,,
64248034,Yes,32.0,,
67289058,Yes,60.0,,
68302025,,,,
64067024,,,,
68301012,,,,
65358004,,,,
65294004,,,,
65987038,Yes,53.0,,
67786017,,,,
66542002,,,,
65459015,,,,
65687037,Yes,74.0,,
64263032,Yes,53.0,,
68449028,Yes,28.0,,
67683018,,,,
64236010,No,52.0,,
64330006,,,,
64300032,Yes,97.0,,
66542039,No,,,
68097003,,,,
64273024,Yes,33.0,,
67786005,,,,
64209019,,,,
67579046,Yes,80.0,,
68449001,,,,
67842027,Yes,54.0,,
66837006,,,,
65240040,,,,
64344040,Yes,31.0,,
65984114,Yes,93.0,,
64068010,,,,
67826016,,,,
64068045,Yes,32.0,,
65042017,,,,
64330025,Yes,27.0,,
66264005,,,,
66922070,Yes,20.0,,
68402007,,,,
68158057,Yes,50.0,,
65179029,Yes,49.0,,
65179004,,,,
66837012,,,,
68302030,,,,
67700038,No,5.0,,
64354023,No,,,
64373015,,,,
68441033,Yes,84.0,,
65883031,Yes,29.0,,
64346001,,,,
67786046,Yes,38.0,,
65042028,Yes,64.0,,
65686038,No,,,
64281021,No,,,
64281030,No,,,
68096032,No,,,
68441007,,,,
64344003,,,,
64174012,Yes,53.0,,
64357051,Yes,35.0,,
61177006,,,,
65476020,,,,
64329032,Yes,31.0,,
66542014,,,,
67845023,,,,
64262002,,,,
64338011,,,,
64174043,Yes,51.0,,
64247014,,,,
64068004,,,,
64329033,Yes,31.0,,
63066022,,,,
64357056,Yes,35.0,,
68441005,,,,
65984051,,,,
67842031,No,2.0,,
64262018,,,,
64296039,Yes,52.0,,
65240050,,,,
67288036,No,,,
60409051,Yes,58.0,,
65473007,,,,
65459002,,,,
64260029,Yes,57.0,,
60983016,No,,,
61177007,,,,
68441035,Yes,88.0,,
64346018,,,,
68304057,Yes,53.0,,
61177028,Yes,24.0,,
64236011,No,34.0,,
60409033,Yes,57.0,,
64068023,,,,
65496009,,,,
67573023,,,,
67805021,No,,,
64354032,No,,,
65984116,Yes,93.0,,
64298001,,,,
68302002,,,,
65984002,,,,
65358160,Yes,59.0,,
64352003,,,,
64295031,Yes,54.0,,
67034020,,,,
65474021,Yes,58.0,,
64347023,No,,,
66922026,,,,
65232010,,,,
64357048,,,,
68232024,,,,
65987011,,,,
64296027,No,,,
64260037,Yes,59.0,,
67579040,Yes,79.0,,
64336042,Yes,31.0,,
67289003,,,,
64281030,No,,,
67573010,,,,
67289049,No,,,
64343033,Yes,28.0,,
68357017,,,,
68357001,,,,
65358087,,,,
67034025,,,,
66837006,,,,
64356036,Yes,30.0,,
68304080,Yes,53.0,,
63066013,,,,
67799036,Yes,7.0,,
67700018,,,,
68301004,,,,
64282039,Yes,31.0,,
64068039,Yes,31.0,,
64260035,No,,,
64209028,Yes,93.0,,
64283037,Yes,35.0,,
67700003,,,,
63066024,,,,
67786047,Yes,37.0,,
64247033,No,20.0,,
67460022,,,,
67289026,,,,
66837008,,,,
68449041,Yes,28.0,,
65988025,Yes,53.0,,
64344031,Yes,28.0,,
64364013,No,38.0,,
64067008,,,,
64336031,Yes,31.0,,
64300027,Yes,97.0,,
68232031,Yes,63.0,,
66891026,No,,,
68158064,Yes,50.0,,
68232018,,,,
68304001,,,,
60409003,,,,
65358064,,,,
64392008,,,,
68096012,,,,
64295008,,,,
64296029,Yes,54.0,,
65043025,,,,
64361017,Yes,52.0,,
66922034,,,,
68233001,Yes,67.0,,
68449045,Yes,28.0,,
64346038,No,,,
68232046,No,,,
67034001,,,,
68119033,Yes,27.0,,
63066020,,,,
64337003,,,,
67288013,,,,
68304012,,,,
66837006,,,,
68304068,Yes,53.0,,
64174029,No,,,
67700019,,,,
65293020,,,,
67407038,No,,,
66451038,Yes,98.0,,
65497003,,,,
64352005,,,,
66922064,Yes,20.0,,
66837006,,,,
65496008,,,,
67573042,Yes,80.0,,
67700015,,,,
67288026,No,,,
67683043,Yes,,,
64174037,Yes,53.0,,
65211026,Yes,23.0,,
64392030,No,2.0,,
65686021,Yes,75.0,,
64260032,Yes,51.0,,
67845042,Yes,57.0,,
67032008,,,,
65753023,,,,
66451018,,,,
65474011,,,,
67579042,Yes,80.0,,
64209003,,,,
64329015,,,,
65496023,Yes,58.0,,
64346031,Yes,32.0,,
65358105,Yes,61.0,,
65474007,,,,
65883008,,,,
59026036,No,9.0,,
64352006,,,,
66922062,Yes,20.0,,
68119026,Yes,27.0,,
68449020,,,,
67288004,,,,
63066045,No,,,
64357055,Yes,34.0,,
68441049,Yes,84.0,,
64343022,Yes,32.0,,
65476029,Yes,98.0,,
67034036,,,,
66382025,,,,
64343023,Yes,29.0,,
67845003,,,,
66891041,Yes,84.0,,
66837006,,,,
65436009,,,,
66542024,Yes,20.0,,
62617013,,,,
67842028,No,,,
68405018,,,,
64346020,,,,
64352002,,,,
65179006,,,,
65476011,,,,
64352020,,,,
67579050,No,,,
67703031,No,38.0,,
67845031,Yes,57.0,,
64248039,Yes,32.0,,
65240042,,,,
64262007,,,,
64263009,,,,
